"Address","Suffix","Street","Side","On Street","Site ID","X","Y","Latitude","Longitude","Species","DBH","Park Name","Multi-Stem"
2400,"","Sutton Blvd","Front","Lyndover Pl",1796,872189.849104425,1013088.19910293,38.6157216723,-90.3180675299,"Cypress, Bald (Taxodium distichum)",14,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1798,871789.532888334,1013445.91974853,38.6167061141,-90.3194661463,"Pine, Eastern White (Pinus strobus)",14,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Lyndover Pl",1803,872213.386749555,1013090.40996375,38.615727615,-90.3179851345,"Cypress, Bald (Taxodium distichum)",9,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1807,871777.950053065,1013430.88299695,38.6166648869,-90.3195067895,"Pine, Eastern White (Pinus strobus)",14,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Lyndover Pl",1810,872267.33778857,1013097.73100015,38.6157474241,-90.3177962588,"Maple, Amur (Acer ginnala)",9,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Sutton Blvd",1812,871748.389904807,1013440.96947582,38.6166927431,-90.3196101799,"Dogwood, Silky (Cornus amomum)",1,"Ryan Hummert Memorial Park","Yes"
2400,"","Sutton Blvd","Front","Zephyr Pl",1814,872232.320901119,1013382.69630992,38.6165301064,-90.3179168374,"Cypress, Bald (Taxodium distichum)",26,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Sutton Blvd",1817,871760.646927136,1013423.95067034,38.6166459447,-90.3195673977,"Maple, Sugar (Acer saccharum)",20,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1819,872199.606265808,1013391.2811598,38.6165538578,-90.318031278,"Cypress, Bald (Taxodium distichum)",18,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Sutton Blvd",1822,871772.121774159,1013390.29318484,38.6165534621,-90.3195274676,"Pine, Austrian (Pinus nigra)",26,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1824,872145.432930705,1013400.33235549,38.6165790064,-90.3182208203,"Cherry, Black (Prunus serotina)",32,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Sutton Blvd",1825,871741.547334894,1013398.14588116,38.6165751899,-90.3196344232,"Oak, Northern Red (Quercus rubra)",32,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1828,872114.265135772,1013401.79707897,38.6165831978,-90.3183298965,"Maple, Sugar (Acer saccharum)",16,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Sutton Blvd",1831,871734.684823571,1013365.46678681,38.6164854928,-90.3196586664,"Oak, Northern Red (Quercus rubra)",18,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Sutton Blvd",1834,871733.538583918,1013326.71211471,38.6163790818,-90.3196629447,"Oak, Northern Red (Quercus rubra)",25,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Sutton Blvd",1837,871734.427621299,1013288.97584282,38.6162754563,-90.3196600925,"Oak, Northern Red (Quercus rubra)",28,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Sutton Blvd",1840,871731.437079979,1013255.69554207,38.6161840874,-90.3196707881,"Oak, Northern Red (Quercus rubra)",28,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Sutton Blvd",1843,871765.852183892,1013263.27020384,38.6162047011,-90.3195502848,"Maple, Sugar (Acer saccharum)",10,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Sutton Blvd",1845,871730.074754665,1013223.22997083,38.6160949469,-90.3196757794,"Maple, Sugar (Acer saccharum)",29,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Sutton Blvd",1850,871718.429268434,1013170.86060231,38.6159512077,-90.3197168979,"Pine, Austrian (Pinus nigra)",26,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Lyndover Pl",1854,871765.9092024,1013153.64028912,38.615903666,-90.3195508394,"Pine, Austrian (Pinus nigra)",19,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Lyndover Pl",1858,871807.500142089,1013143.05970308,38.615874388,-90.3194053465,"Maple, Sugar (Acer saccharum)",7,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Lyndover Pl",1861,871860.689093727,1013135.0486322,38.6158521028,-90.3192192438,"Oak, Swamp White (Quercus bicolor)",7,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Lyndover Pl",1866,871881.876797342,1013135.09036286,38.6158521028,-90.3191450879,"Elm, Siberian (Ulmus pumila)",2,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Sutton Blvd",1868,871854.852302613,1013259.77150603,38.6161946132,-90.3192388127,"Elm, Chinese (Ulmus parvifolia)",9,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Lyndover Pl",1872,871948.424523129,1013263.17965694,38.6162034653,-90.3189112908,"Dogwood, Flowering (Cornus florida)",2,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Lyndover Pl",1877,871954.617537401,1013256.45131887,38.6161849563,-90.318889662,"Dogwood, Flowering (Cornus florida)",2,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Lyndover Pl",1882,871948.802039862,1013220.9786394,38.6160875827,-90.3189102609,"Dogwood, Flowering (Cornus florida)",2,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Lyndover Pl",1886,871942.345958897,1013211.88079492,38.6160626358,-90.3189329196,"Dogwood, Flowering (Cornus florida)",2,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Lyndover Pl",1891,871949.74324569,1013191.3806087,38.6160063039,-90.3189071711,"Zelkova, Japanese (Zelkova serrata)",5,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Lyndover Pl",1896,871948.906095391,1013168.22654719,38.6159427292,-90.3189102609,"Zelkova, Japanese (Zelkova serrata)",10,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Lyndover Pl",1901,871950.444521698,1013134.23360106,38.615849379,-90.3189051112,"Oak, Northern Red (Quercus rubra)",1,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Lyndover Pl",1910,871971.389739224,1013119.50875326,38.6158088323,-90.318831906,"Maple, Silver (Acer saccharinum)",18,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1913,872084.108071174,1013408.86070856,38.6166027578,-90.3184353965,"Oak, White (Quercus alba)",4,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1917,872056.52260882,1013407.27974726,38.6165985663,-90.3185319557,"Maple, Sugar (Acer saccharum)",18,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1923,872006.434529032,1013417.3569119,38.6166265092,-90.318707193,"Maple, Silver (Acer saccharinum)",10,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1927,871993.82281318,1013335.92289913,38.6164029664,-90.3187518963,"Oak, White (Quercus alba)",7,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1931,871924.846855255,1013288.33217792,38.6162726598,-90.318993638,"Elm, Hybrid (Ulmus x)",2,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1935,871959.941392414,1013307.15769455,38.6163241631,-90.3188706787,"Hackberry, Northern (Celtis occidentalis)",11,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1942,871959.532955009,1013330.60224414,38.6163885421,-90.3188719463,"Hackberry, Northern (Celtis occidentalis)",9,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1950,871963.104930897,1013355.85811013,38.6164578733,-90.3188592701,"Serviceberry (Amelanchier species)",2,"Ryan Hummert Memorial Park","Yes"
2400,"","Sutton Blvd","Front","Zephyr Pl",1956,871937.743800158,1013360.1364489,38.6164697587,-90.3189480036,"Oak, Swamp White (Quercus bicolor)",8,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1962,871919.631962634,1013361.54352475,38.6164737204,-90.3190113847,"Hackberry, Western (Celtis reticulata)",5,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1968,871905.867706789,1013362.2377871,38.6164757013,-90.3190595544,"Oak, Swamp White (Quercus bicolor)",8,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1974,871890.657575221,1013361.48641901,38.6164737204,-90.3191127945,"Serviceberry (Amelanchier species)",2,"Ryan Hummert Memorial Park","Yes"
2400,"","Sutton Blvd","Front","Zephyr Pl",1980,871866.38868435,1013362.88140068,38.6164776822,-90.3191977252,"Redbud, Eastern (Cercis canadensis)",6,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1986,871854.06604806,1013367.18550068,38.6164895676,-90.3192408243,"Oak, Swamp White (Quercus bicolor)",12,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",1991,871841.01905645,1013371.48817985,38.6165014529,-90.3192864587,"Maple, Freeman (Acer x freemanii)",8,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Front","Zephyr Pl",2005,871821.103431294,1013369.28480192,38.6164955102,-90.3193561779,"Cypress, Bald (Taxodium distichum)",3,"Ryan Hummert Memorial Park","No"
2400,"","Sutton Blvd","Rear","Oakview Ter",945,872376.18492162,1013224.30979591,38.6160944054,-90.3174144204,"Pear, Callery (Pyrus calleryana)",21," N/A","No"
2400,"","Sutton Blvd","Rear","Oakview Ter",956,872363.665642072,1013145.29166986,38.6158774964,-90.3174587871,"Pear, Callery (Pyrus calleryana)",8," N/A","No"
2400,"","Sutton Blvd","Rear","Oakview Ter",965,872361.931464766,1013106.69327409,38.6157715178,-90.3174651252,"Maple, Freeman (Acer x freemanii)",5," N/A","No"
2400,"","Sutton Blvd","Rear","Oakview Ter",971,872360.528628661,1013083.60562948,38.6157081287,-90.3174701957,"Pear, Callery (Pyrus calleryana)",16," N/A","No"
2400,"","Sutton Blvd","Rear","Oakview Ter",1180,872392.572595004,1013361.40769903,38.6164707755,-90.3173561097,"Maple, Freeman (Acer x freemanii)",14," N/A","No"
2400,"","Sutton Blvd","Rear","Oakview Ter",1186,872381.156459704,1013274.09611381,38.6162310874,-90.3173966736,"Pear, Callery (Pyrus calleryana)",21," N/A","No"
2400,"","Sutton Blvd","Side","Lyndover Pl",980,872271.417667667,1013047.25440675,38.6156087972,-90.3177823302,"Maple, Freeman (Acer x freemanii)",5," N/A","No"
2400,"","Sutton Blvd","Side","Lyndover Pl",990,872248.619300613,1013048.92249841,38.6156135019,-90.3178621111,"Maple, Sugar (Acer saccharum)",16," N/A","No"
2400,"","Sutton Blvd","Side","Lyndover Pl",1002,872215.496989821,1013051.42680465,38.6156205589,-90.3179780193,"Maple, Freeman (Acer x freemanii)",6," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1006,871754.560521719,1013468.71576857,38.6167688989,-90.319588392,"Maple, Freeman (Acer x freemanii)",2," N/A","No"
2400,"","Sutton Blvd","Side","Lyndover Pl",1013,872199.14409189,1013056.10604949,38.6156334968,-90.3180352208,"Plum (Prunus species)",4," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1016,871779.92719023,1013461.55171572,38.61674909,-90.3194996585,"Maple, Freeman (Acer x freemanii)",4," N/A","No"
2400,"","Sutton Blvd","Side","Lyndover Pl",1024,872177.207621796,1013056.91924517,38.6156358491,-90.3181119911,"Maple, Freeman (Acer x freemanii)",9," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1027,871817.593752438,1013461.62580089,38.6167490901,-90.3193678258,"Pear, Callery (Pyrus calleryana)",22," N/A","No"
2400,"","Sutton Blvd","Side","Lyndover Pl",1032,872069.226232148,1013070.84049079,38.6156746625,-90.3184898215,"Maple, Freeman (Acer x freemanii)",7," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1036,871851.654151013,1013453.75753057,38.6167273003,-90.3192486693,"Pear, Callery (Pyrus calleryana)",15," N/A","No"
2400,"","Sutton Blvd","Side","Lyndover Pl",1042,872055.028072285,1013073.38241911,38.6156817195,-90.3185394965,"Plum (Prunus species)",3," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1047,871956.348663145,1013441.33951007,38.6166926349,-90.3188823266,"Pear, Callery (Pyrus calleryana)",23," N/A","No"
2400,"","Sutton Blvd","Side","Lyndover Pl",1052,872016.023048019,1013076.67347561,38.6156909681,-90.3186759885,"Maple, Sugar (Acer saccharum)",3," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1057,871995.103925042,1013440.33390952,38.6166896635,-90.318746691,"Maple, Freeman (Acer x freemanii)",2," N/A","No"
2400,"","Sutton Blvd","Side","Lyndover Pl",1062,871916.075852911,1013089.38477257,38.6157264139,-90.3190257087,"Maple, Freeman (Acer x freemanii)",13," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1067,872010.68758457,1013435.31493552,38.6166757974,-90.3186921833,"Maple, Freeman (Acer x freemanii)",2," N/A","No"
2400,"","Sutton Blvd","Side","Lyndover Pl",1072,871858.429892931,1013096.12451642,38.6157452325,-90.3192274191,"Elm, Siberian (Ulmus pumila)",28," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1076,872047.276913336,1013430.6981719,38.6166629216,-90.3185641534,"Maple, Freeman (Acer x freemanii)",6," N/A","No"
2400,"","Sutton Blvd","Side","Lyndover Pl",1082,871826.164495664,1013100.34432504,38.6157569942,-90.3193403167,"Maple, Sugar (Acer saccharum)",4," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1087,872070.462067911,1013427.85843356,38.6166549981,-90.3184830256,"Cypress, Bald (Taxodium distichum)",4," N/A","No"
2400,"","Sutton Blvd","Side","Lyndover Pl",1091,871783.147631913,1013104.11469877,38.6157675797,-90.3194908468,"Maple, Freeman (Acer x freemanii)",16," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1098,872110.669640746,1013425.05239852,38.6166470745,-90.3183423196,"Pear, Callery (Pyrus calleryana)",26," N/A","No"
2400,"","Sutton Blvd","Side","Lyndover Pl",1100,871753.467021786,1013106.19801768,38.6157734605,-90.3195947126,"Maple, Sugar (Acer saccharum)",12," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1108,872157.041408018,1013418.65166271,38.6166292466,-90.318180064,"Pear, Callery (Pyrus calleryana)",24," N/A","No"
2400,"","Sutton Blvd","Side","Lyndover Pl",1110,871719.912217585,1013109.98708947,38.615784046,-90.3197121261,"Maple, Freeman (Acer x freemanii)",3," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1118,872208.482276345,1013412.98244913,38.6166133995,-90.3180000616,"Pear, Callery (Pyrus calleryana)",22," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1130,872228.047103572,1013409.41427785,38.616603495,-90.3179316101,"Redbud, Eastern (Cercis canadensis)",2," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1140,872270.430660495,1013405.17000899,38.6165916097,-90.3177832983,"Pear, Callery (Pyrus calleryana)",24," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1151,872295.06243118,1013403.41542744,38.6165866575,-90.3176971,"Maple, Freeman (Acer x freemanii)",3," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1159,872322.956685614,1013400.22456395,38.6165777435,-90.3175994931,"Maple, Freeman (Acer x freemanii)",4," N/A","No"
2400,"","Sutton Blvd","Side","Zephyr Pl",1172,872355.198533608,1013396.32097913,38.6165668486,-90.3174866747,"Pear, Callery (Pyrus calleryana)",8," N/A","No"
2500,"","Sutton Blvd","Front","Sutton Blvd",1114,871673.752994154,1012961.69318967,38.6153770917,-90.3198746985,"Birch, River (Betula nigra)",4," N/A","No"
2500,"","Sutton Blvd","Front","Sutton Blvd",1126,871675.885820737,1012970.69239444,38.6154017913,-90.319867172,"Birch, River (Betula nigra)",3," N/A","No"
2500,"","Sutton Blvd","Front","Sutton Blvd",1133,871678.0161146,1012980.97660005,38.6154300194,-90.3198596456,"Birch, River (Betula nigra)",3," N/A","No"
2500,"","Sutton Blvd","Front","Sutton Blvd",1145,871677.134073365,1012992.11155227,38.6154605999,-90.3198626562,"Birch, River (Betula nigra)",4," N/A","Yes"
2500,"","Sutton Blvd","Front","Sutton Blvd",1156,871682.670668202,1013019.96410327,38.6155370509,-90.3198430872,"Birch, River (Betula nigra)",4," N/A","Yes"
2500,"","Sutton Blvd","Front","Sutton Blvd",1164,871685.216769256,1013037.53076406,38.6155852738,-90.3198340554,"Birch, River (Betula nigra)",8," N/A","No"
2512,"","Sutton Blvd","Front","Sutton Blvd",1093,871666.525404482,1012918.84553939,38.6152594745,-90.3199002887,"Birch, River (Betula nigra)",10," N/A","No"
2512,"","Sutton Blvd","Front","Sutton Blvd",1104,871668.211335448,1012936.41057816,38.6153076976,-90.3198942675,"Birch, River (Betula nigra)",6," N/A","Yes"
2550,"","Sutton Blvd","Side","Lohmeyer Ave",1029,871793.699340191,1012768.74932539,38.6148466365,-90.3194562248,"Maple, Amur (Acer ginnala)",12," N/A","No"
2550,"","Sutton Blvd","Side","Lohmeyer Ave",1039,871775.63268644,1012769.99881525,38.614850165,-90.3195194474,"Maple, Amur (Acer ginnala)",7," N/A","No"
2550,"","Sutton Blvd","Side","Lohmeyer Ave",1045,871753.259160376,1012774.23821613,38.6148619268,-90.3195977231,"Maple, Amur (Acer ginnala)",8," N/A","No"
2550,"","Sutton Blvd","Side","Lohmeyer Ave",1054,871736.914587957,1012774.63444153,38.614863103,-90.3196549245,"Maple, Amur (Acer ginnala)",8," N/A","No"
2550,"","Sutton Blvd","Side","Lohmeyer Ave",1064,871714.547800651,1012775.44718904,38.6148654553,-90.3197332002,"Maple, Amur (Acer ginnala)",8," N/A","No"
2550,"","Sutton Blvd","Side","Lohmeyer Ave",1073,871692.607750222,1012777.97414252,38.6148725124,-90.3198099706,"Maple, Amur (Acer ginnala)",9," N/A","No"
2550,"","Sutton Blvd","Side","Lohmeyer Ave",1083,871676.689917625,1012780.08459219,38.6148783933,-90.3198656667,"Maple, Amur (Acer ginnala)",6," N/A","No"
2601,"","Sutton Blvd","Front","Sutton Blvd",1154,871626.321489958,1012690.96093659,38.6146339382,-90.320042562,"Redbud, Eastern (Cercis canadensis)",3," N/A","No"
2601,"","Sutton Blvd","Side","Lohmeyer Ave",1144,871551.337446149,1012765.77321994,38.61483977,-90.3203044844,"Pear, Callery (Pyrus calleryana)",12," N/A","No"
2710,"","Sutton Blvd","Front","Sutton Blvd",1483,871707.905611601,1011773.95891329,38.6121154844,-90.3197633281,"Birch, River (Betula nigra)",4," N/A","No"
2713,"","Sutton Blvd","Front","Sutton Blvd",1517,871661.997689,1011773.2826645,38.6121138748,-90.3199239992,"Plum (Prunus species)",10," N/A","No"
2720,"","Sutton Blvd","Front","Sutton Blvd",1473,871682.87223635,1011633.52216627,38.6117299911,-90.3198519031,"Goldenrain Tree (Koelreuteria paniculata)",14," N/A","No"
2725,"","Sutton Blvd","Front","Sutton Blvd",1518,871641.382762237,1011633.64551212,38.6117305532,-90.3199971045,"Goldenrain Tree (Koelreuteria paniculata)",16," N/A","No"
2729,"","Sutton Blvd","Front","Sutton Blvd",1519,871627.792813036,1011544.94906021,38.6114870729,-90.3200452741,"Pear, Callery (Pyrus calleryana)",8," N/A","No"
2729,"","Sutton Blvd","Front","Sutton Blvd",1520,871621.423311991,1011502.95753331,38.6113718018,-90.3200678536,"Birch, River (Betula nigra)",2," N/A","No"
2736,"","Sutton Blvd","Front","Sutton Blvd",1454,871663.741078856,1011484.59673067,38.6113211567,-90.3199198794,"Plum (Prunus species)",8," N/A","No"
2736,"","Sutton Blvd","Front","Sutton Blvd",1463,871666.332221252,1011513.91052107,38.6114016361,-90.3199106099,"Plum (Prunus species)",7," N/A","No"
2736,"","Sutton Blvd","Side","Hazel Ave",1571,871685.558993799,1011408.75288312,38.6111127779,-90.3198440437,"Goldenrain Tree (Koelreuteria paniculata)",8," N/A","No"
2743,"","Sutton Blvd","Front","Sutton Blvd",1521,871615.93752547,1011448.97362306,38.6112235958,-90.3200874225,"Maple, Freeman (Acer x freemanii)",4," N/A","No"
2743,"","Sutton Blvd","Front","Sutton Blvd",1522,871616.420526155,1011421.98794814,38.6111494926,-90.3200859172,"Pear, Callery (Pyrus calleryana)",22," N/A","No"
2743,"","Sutton Blvd","Front","Sutton Blvd",1523,871605.318798921,1011380.4153129,38.6110353972,-90.320125055,"Maple, Freeman (Acer x freemanii)",7," N/A","No"
2808,"","Sutton Blvd","Front","Sutton Blvd",1412,871613.781490877,1011148.32559562,38.6103980515,-90.3200970296,"Goldenrain Tree (Koelreuteria paniculata)",6," N/A","No"
2808,"","Sutton Blvd","Front","Sutton Blvd",1424,871625.128657127,1011214.8793993,38.610580742,-90.3200568618,"Redbud, Eastern (Cercis canadensis)",6," N/A","No"
2808,"","Sutton Blvd","Front","Sutton Blvd",1433,871633.804121468,1011293.15137864,38.610795624,-90.3200259635,"Redbud, Eastern (Cercis canadensis)",3," N/A","No"
2808,"","Sutton Blvd","Front","Sutton Blvd",1444,871639.022129905,1011333.60790847,38.6109066863,-90.3200074246,"Redbud, Eastern (Cercis canadensis)",3," N/A","No"
2808,"","Sutton Blvd","Side","Hazel Ave",1583,871665.860826534,1011364.16481321,38.6109904487,-90.3199132875,"Pear, Callery (Pyrus calleryana)",16," N/A","No"
2808,"","Sutton Blvd","Side","Hazel Ave",1587,871700.68299604,1011373.22869979,38.6110151498,-90.3197913582,"Pear, Callery (Pyrus calleryana)",14," N/A","No"
2808,"","Sutton Blvd","Side","Hazel Ave",1598,871737.641443693,1011389.57894357,38.611059847,-90.3196619023,"Pear, Callery (Pyrus calleryana)",8," N/A","No"
2808,"","Sutton Blvd","Side","Maple Ave",1650,871663.493567277,1011105.87738421,38.6102812244,-90.3199233451,"Pine, Shortleaf (Pinus echinata)",2," N/A","No"
2808,"","Sutton Blvd","Side","Maple Ave",1661,871654.526458309,1011107.07725565,38.6102845675,-90.3199547187,"Pine, Shortleaf (Pinus echinata)",2," N/A","No"
2815,"","Sutton Blvd","Front","Hazel Ave",1733,871454.118258863,1011309.87560089,38.6108425128,-90.3206546941,"Hornbeam, American (Carpinus caroliniana)",4,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Hazel Ave",1735,871450.90621164,1011296.97340063,38.6108071016,-90.3206660234,"Hornbeam, American (Carpinus caroliniana)",3,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Hazel Ave",1747,871449.17307497,1011280.26391981,38.610761228,-90.3206722031,"Hornbeam, American (Carpinus caroliniana)",3,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Hazel Ave",1755,871446.551328044,1011266.4835897,38.6107234024,-90.3206814726,"Hornbeam, American (Carpinus caroliniana)",3,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Hazel Ave",1765,871445.10332303,1011254.46408365,38.6106904055,-90.3206866223,"Hornbeam, American (Carpinus caroliniana)",3,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Hazel Ave",1778,871441.905000978,1011234.52772533,38.610635679,-90.3206979517,"Hornbeam, American (Carpinus caroliniana)",3,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Hazel Ave",1786,871440.75414881,1011221.04333462,38.6105986581,-90.3207020714,"Hornbeam, American (Carpinus caroliniana)",2,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Hazel Ave",1794,871437.252367082,1011205.79580462,38.6105568083,-90.3207144307,"Hornbeam, American (Carpinus caroliniana)",5,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Maple Ave",1799,871432.611722077,1011170.90897969,38.6104610367,-90.3207309099,"Hornbeam, American (Carpinus caroliniana)",3,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Maple Ave",1805,871431.462578884,1011156.5452878,38.6104216013,-90.3207350297,"Hornbeam, American (Carpinus caroliniana)",3,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Maple Ave",1809,871429.722553526,1011143.35279859,38.6103853851,-90.3207412093,"Hornbeam, American (Carpinus caroliniana)",3,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Maple Ave",1815,871427.701390667,1011123.4186567,38.6103306583,-90.3207484189,"Hornbeam, American (Carpinus caroliniana)",3,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Maple Ave",1820,871425.666492617,1011110.51866697,38.6102952469,-90.3207556285,"Hornbeam, American (Carpinus caroliniana)",4,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Maple Ave",1829,871422.1675477,1011093.80562324,38.6102493729,-90.3207679878,"Hornbeam, American (Carpinus caroliniana)",3,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Maple Ave",1832,871420.726959052,1011077.97586247,38.6102059134,-90.3207731376,"Hornbeam, American (Carpinus caroliniana)",3,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Maple Ave",1835,871443.145594926,1011051.3482722,38.6101326759,-90.3206948619,"Maple, Freeman (Acer x freemanii)",6,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Maple Ave",1838,871525.894080634,1011025.42479427,38.610061048,-90.320405448,"Maple, Freeman (Acer x freemanii)",6,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Sutton Blvd",1841,871545.230531021,1011070.01261881,38.6101833788,-90.3203374717,"Oak, Shingle (Quercus imbricaria)",24,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Sutton Blvd",1844,871546.353234221,1011097.85852469,38.6102598354,-90.320333352,"Hornbeam, American (Carpinus caroliniana)",3,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Sutton Blvd",1846,871551.279989601,1011136.84930921,38.6103668746,-90.3203158429,"Hornbeam, American (Carpinus caroliniana)",3,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Sutton Blvd",1849,871563.794173763,1011208.68103273,38.6105640516,-90.3202715553,"Hornbeam, American (Carpinus caroliniana)",4,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Sutton Blvd",1853,871567.567800164,1011235.35962303,38.6106372886,-90.3202581661,"Hornbeam, American (Carpinus caroliniana)",4,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Hazel Ave",1857,871576.266383378,1011301.907999,38.6108199785,-90.3202272678,"Maple, Freeman (Acer x freemanii)",5,"Sutton Loop Park","No"
2815,"","Sutton Blvd","Front","Hazel Ave",2010,871462.64820769,1011312.23697717,38.6108489512,-90.3206248257,"Maple, Freeman (Acer x freemanii)",7,"Sutton Loop Park","No"
2901,"","Sutton Blvd","Front","Sutton Blvd",1260,871537.390468225,1010961.19852672,38.6098846259,-90.3203656543,"Plum (Prunus species)",4," N/A","No"
2907,"","Sutton Blvd","Front","Sutton Blvd",1269,871534.893502912,1010918.35693301,38.6097669997,-90.3203746861,"Maple, Freeman (Acer x freemanii)",9," N/A","No"
2907,"","Sutton Blvd","Front","Sutton Blvd",1278,871524.691067083,1010856.65199349,38.6095976175,-90.3204108133,"Plum (Prunus species)",9," N/A","No"
